User, Item, Rating, App, Data, Ease
1003,25,-1,3.7587173,3.7581356,3.3407598
1003,47,-1,3.7697446,3.759474,3.3437018
1003,43,-1,3.696989,3.7678518,3.2038467
1003,38,-1,3.5707812,3.5877452,3.3874342
1003,32,-1,4.1256495,4.1068616,3.8352594
1003,40,-1,3.9285042,3.9865472,3.6224291
1003,23,-1,3.3437078,3.309094,3.2035437
1003,30,-1,4.2073317,4.142372,3.7273011
1003,21,-1,3.9285777,3.8767543,3.5314271
1003,58,-1,4.112479,3.9796376,3.865863
1003,33,-1,3.621543,3.5462294,3.5434172
1003,34,-1,3.2313364,3.4559073,3.2428718
1003,51,-1,3.2834215,3.582646,3.2449212
1003,62,-1,3.7045443,3.877279,3.4432814
1003,53,-1,2.8661947,3.0755732,2.7903695
1003,65,-1,4.063185,3.9793537,3.6228034
1003,28,-1,3.4893725,3.5216854,3.3598173
1003,22,-1,2.7949517,3.1417341,2.9159691
1003,39,-1,3.0615942,3.0327904,2.7372134
1003,35,-1,3.2590265,3.3865728,3.010945
1003,29,-1,2.642674,2.876009,2.8835402
1003,69,-1,4.1904297,4.186605,3.8848612
1003,55,-1,3.6666346,3.7275157,3.6268446
1003,63,-1,4.1003313,4.220793,3.850524
1003,70,-1,3.876917,3.932732,3.5647259
1003,24,-1,2.3438609,2.7794611,2.904019
1003,27,-1,2.7170358,2.9461477,2.8047433
1003,37,-1,3.318219,3.4694114,3.297361
1003,31,-1,3.6074042,3.3612921,3.2411554
1003,36,-1,3.2012744,3.3068116,3.1446197
1003,42,-1,4.0319667,4.0531306,3.7551584
1003,26,-1,3.6785483,3.581539,3.423063
1003,57,-1,3.782062,3.971617,3.7396808
1003,67,-1,3.506791,3.618774,3.388424
1003,46,-1,3.9767103,3.7598152,3.5578432
1003,66,-1,3.513956,3.6105638,3.5280404
1003,68,-1,2.8454993,3.0503464,2.8498194
1003,64,-1,2.914502,3.3193426,3.4098141
1003,50,-1,3.6770093,3.7691453,3.2272515
1003,59,-1,3.639936,3.9114892,3.5457819
1003,56,-1,4.0113454,3.8458288,3.7891786
1003,61,-1,3.7364664,3.960545,3.362838
1004,60,-1,3.7913396,3.7250273,3.1750963
1004,41,-1,4.196647,3.9338107,3.5258281
1004,49,-1,4.1859336,4.0395107,3.5210865
1004,45,-1,3.0057979,3.0286105,2.5935428
1004,25,-1,3.7689404,3.5583816,2.9306362
1004,48,-1,2.9912946,3.0200293,2.6797113
1004,47,-1,3.7936893,3.5839996,3.0039108
1004,43,-1,3.6534135,3.5537245,2.8181663
1004,38,-1,3.5058239,3.367632,3.0223744
1004,32,-1,4.182056,3.9961994,3.521013
1004,40,-1,3.8969116,3.8125317,3.240797
1004,23,-1,3.2971258,3.0862715,2.809965
1004,58,-1,4.161974,3.8646424,3.554295
1004,33,-1,3.724605,3.4909968,3.2759817
1004,51,-1,3.178071,3.3097517,2.7901053
1004,52,-1,2.843937,2.9099858,2.7404635
1004,62,-1,3.7414017,3.7641206,3.1340914
1004,44,-1,3.0362487,2.9040062,2.7925365
1004,54,-1,3.7908256,3.508667,3.203521
1004,65,-1,4.116327,3.8282855,3.2820103
1004,28,-1,3.5411508,3.3668163,3.0414162
1004,22,-1,2.85865,3.010547,2.6138022
1004,39,-1,3.113576,2.891939,2.4272814
1004,35,-1,3.31677,3.301887,2.7506213
1004,29,-1,2.6012125,2.662503,2.4518955
1004,69,-1,4.188546,3.9731464,3.4953332
1004,55,-1,3.6005156,3.4824805,3.2080166
1004,63,-1,4.0302825,3.9256186,3.3667057
1004,70,-1,3.8285625,3.76884,3.217498
1004,24,-1,2.3656251,2.625023,2.563789
1004,27,-1,2.768145,2.8347936,2.4890294
1004,37,-1,3.3451824,3.34295,2.9796844
1004,31,-1,3.5405507,3.150739,2.8599236
1004,36,-1,3.2093391,3.1574183,2.7676835
1004,42,-1,4.012107,3.8456166,3.3681827
1004,26,-1,3.763397,3.4835765,3.170886
1004,57,-1,3.7434752,3.7864847,3.3855183
1004,67,-1,3.4843647,3.4183052,3.0305574
1004,46,-1,3.9229941,3.5379717,3.156095
1004,66,-1,3.564298,3.5120888,3.2208085
1004,68,-1,2.8282065,2.8763545,2.5008135
1004,64,-1,2.8515313,3.1058533,2.9948082
1004,50,-1,3.6361248,3.5544593,2.8131378
1004,59,-1,3.7083337,3.8085756,3.2540267
1004,56,-1,3.948963,3.6242821,3.3481812
1004,61,-1,3.687147,3.717113,2.9607177
1005,60,-1,3.240387,3.520562,3.204964
1005,49,-1,3.6306639,3.8090348,3.5373816
1005,45,-1,2.4190257,2.730637,2.5124342
1005,48,-1,2.331366,2.6834247,2.555134
1005,43,-1,3.0432231,3.2961028,2.741509
1005,38,-1,3.0657008,3.2203066,3.0721507
1005,21,-1,3.4317389,3.5028353,3.1758728
1005,58,-1,3.5862467,3.6439734,3.5161264
1005,33,-1,3.1673384,3.2089202,3.266848
1005,34,-1,2.600746,2.969404,2.812161
1005,51,-1,2.6523051,3.0791225,2.7700512
1005,52,-1,2.206169,2.5836723,2.6351426
1005,62,-1,3.0486393,3.3497562,2.9865181
1005,44,-1,2.5011854,2.6695614,2.8001468
1005,54,-1,3.1973393,3.2582877,3.1501865
1005,53,-1,2.2306514,2.594226,2.3734193
1005,35,-1,2.6148038,2.900166,2.565611
1005,29,-1,1.8891923,2.267179,2.3207622
1005,69,-1,3.555551,3.7045503,3.4708564
1005,55,-1,3.0075321,3.2305365,3.1612766
1005,63,-1,3.5078866,3.7499256,3.414029
1005,70,-1,3.2231362,3.461368,3.1506073
1005,24,-1,1.7831886,2.3461812,2.4882152
1005,27,-1,2.275314,2.6475606,2.5352943
1005,37,-1,2.7498057,3.0581312,2.911563
1005,31,-1,2.911393,2.8634543,2.7536008
1005,36,-1,2.5739477,2.8579447,2.7109122
1005,42,-1,3.3778877,3.5512257,3.2924194
1005,26,-1,3.2366214,3.318064,3.1763022
1005,57,-1,3.1260378,3.48068,3.292327
1005,67,-1,2.8721862,3.1477475,2.9491537
1005,46,-1,3.342859,3.2684033,3.0974393
1005,66,-1,2.9216654,3.1749046,3.10169
1005,68,-1,2.2782059,2.6209552,2.47458
1005,64,-1,2.3162196,2.8626978,2.9706306
1005,50,-1,3.0633929,3.3049712,2.7864544
1005,59,-1,3.0179024,3.4483855,3.114292
1005,56,-1,3.2819467,3.271598,3.2382565
1005,61,-1,3.1066113,3.4726856,2.9175286
1006,41,-1,4.048856,4.0422044,3.513422
1006,49,-1,3.984148,4.0941195,3.5041845
1006,45,-1,2.7412167,2.996544,2.5047572
1006,25,-1,3.6161258,3.6192372,2.9339426
1006,48,-1,2.880735,3.1386144,2.720683
1006,47,-1,3.658404,3.7371643,3.0978549
1006,38,-1,3.3764224,3.4499815,3.0738513
1006,21,-1,3.885965,3.908985,3.31018
1006,58,-1,3.9614635,3.9124951,3.5045853
1006,33,-1,3.5939114,3.5577211,3.3076026
1006,34,-1,2.9931178,3.28149,2.8084018
1006,51,-1,3.2370193,3.5771434,2.9499002
1006,52,-1,2.7520986,3.033836,2.764902
1006,62,-1,3.6507857,3.87773,3.1804733
1006,44,-1,2.847929,2.9838529,2.8230174
1006,54,-1,3.69075,3.6528485,3.2423239
1006,53,-1,2.6980975,2.9460828,2.4108891
1006,65,-1,3.9866412,3.964363,3.3374946
1006,22,-1,2.7293682,3.103557,2.6070757
1006,39,-1,2.9852602,3.0394316,2.4779932
1006,29,-1,2.5393832,2.811108,2.5454085
1006,69,-1,3.952391,4.015049,3.4498637
1006,55,-1,3.5378735,3.658356,3.3049686
1006,63,-1,3.9327054,4.118429,3.4927227
1006,70,-1,3.641802,3.792917,3.1251554
1006,24,-1,2.3533077,2.8536437,2.6693897
1006,27,-1,2.5498247,2.8780022,2.4615254
1006,37,-1,3.148408,3.3761175,2.9288857
1006,31,-1,3.441557,3.2976367,2.9132133
1006,36,-1,3.0545561,3.2626004,2.7951806
1006,42,-1,3.8745914,3.9580686,3.4056969
1006,26,-1,3.5275564,3.479634,3.0865555
1006,57,-1,3.6181583,3.8888595,3.4120815
1006,67,-1,3.4587803,3.6414845,3.1308727
1006,46,-1,3.9222817,3.7649906,3.2898757
1006,66,-1,3.4015,3.5721767,3.2347882
1006,68,-1,2.6187391,2.8753994,2.4201243
1006,64,-1,2.8108656,3.2963073,3.1280046
1006,50,-1,3.4475696,3.5872731,2.7665563
1006,59,-1,3.527428,3.8402777,3.211362
1006,56,-1,3.6525598,3.5470805,3.2202747
1006,61,-1,3.488111,3.7636528,2.926942
1007,60,-1,4.589718,4.357666,4.0359573
1007,41,-1,4.9806685,4.544988,4.348966
1007,45,-1,3.8176048,3.6713502,3.4686637
1007,25,-1,4.5866036,4.214253,3.830786
1007,47,-1,4.554397,4.1788425,3.8235013
1007,43,-1,4.5207944,4.230063,3.707904
1007,32,-1,5.0,4.6495547,4.422368
1007,40,-1,4.7159815,4.399151,4.076789
1007,23,-1,4.1509256,3.7308242,3.661535
1007,58,-1,4.940921,4.45679,4.3852167
1007,33,-1,4.4392653,4.028973,4.0571165
1007,34,-1,4.127124,3.9978254,3.8105774
1007,51,-1,4.0141416,3.9507775,3.630381
1007,44,-1,3.851529,3.5340683,3.6670263
1007,54,-1,4.5822926,4.1111646,4.0318947
1007,65,-1,4.891662,4.4642706,4.1675544
1007,28,-1,4.308115,3.9667943,3.8583417
1007,22,-1,3.600736,3.592511,3.4086046
1007,70,-1,4.6648936,4.3940754,4.048
1007,24,-1,3.1967037,3.269073,3.4261906
1007,27,-1,3.5521705,3.4118829,3.3095407
1007,37,-1,4.1269436,3.933255,3.794594
1007,31,-1,4.3600974,3.782605,3.7159443
1007,36,-1,3.9847887,3.7443662,3.6095967
1007,42,-1,4.7767506,4.450577,4.1921268
1007,26,-1,4.5370736,4.0974855,4.019016
1007,57,-1,4.549905,4.3977017,4.18452
1007,67,-1,4.2613277,4.0351467,3.8446836
1007,46,-1,4.8284554,4.2569265,4.086179
1007,66,-1,4.3312693,4.0771446,4.0054092
1007,68,-1,3.6002457,3.473998,3.3182945
1007,64,-1,3.6992939,3.7688975,3.929534
1007,50,-1,4.472923,4.2075615,3.7136817
1007,59,-1,4.462426,4.3910284,4.043626
1007,56,-1,4.8063226,4.2922187,4.2732368
1007,61,-1,4.5078793,4.360854,3.826444
1008,60,-1,3.9941404,3.9228158,3.4088235
1008,41,-1,4.37922,4.155657,3.7118633
1008,49,-1,4.3199606,4.1656923,3.693885
1008,45,-1,3.113759,3.1164758,2.6875596
1008,25,-1,3.8712044,3.672322,3.1333778
1008,48,-1,3.1639447,3.1884186,2.8578615
1008,47,-1,3.9639244,3.7742143,3.214075
1008,43,-1,3.89972,3.799027,3.094271
1008,38,-1,3.7635777,3.5872586,3.2376468
1008,32,-1,4.266468,4.09635,3.6555483
1008,40,-1,4.130074,4.0063024,3.4885871
1008,23,-1,3.409253,3.202281,2.9534569
1008,30,-1,4.357552,4.1230774,3.5428135
1008,21,-1,4.108587,3.8469634,3.3203104
1008,58,-1,4.3208866,4.037672,3.7391
1008,34,-1,3.3784614,3.4100482,3.099871
1008,51,-1,3.3586226,3.4973454,3.0102496
1008,52,-1,3.0242696,3.0627954,2.9228802
1008,62,-1,3.7922208,3.7752657,3.2183437
1008,44,-1,3.198329,3.0243387,2.9592237
1008,54,-1,3.9359078,3.6507075,3.362904
1008,53,-1,2.9442077,2.9657857,2.5366664
1008,65,-1,4.216951,3.9670348,3.4352722
1008,28,-1,3.660487,3.5191128,3.1970375
1008,22,-1,2.877707,3.0833633,2.6596475
1008,35,-1,3.390969,3.357618,2.8173666
1008,29,-1,2.7606382,2.8040054,2.627991
1008,69,-1,4.3673525,4.178403,3.711377
1008,55,-1,3.7320235,3.6188781,3.3619633
1008,63,-1,4.256661,4.188933,3.6141617
1008,27,-1,2.8579428,2.9054787,2.6448758
1008,37,-1,3.4309907,3.3987331,3.081451
1008,31,-1,3.8053675,3.3876235,3.067645
1008,36,-1,3.2733173,3.2023294,2.9092693
1008,42,-1,4.1088243,3.9463475,3.5048559
1008,26,-1,3.923806,3.6524985,3.389214
1008,57,-1,3.907459,3.9242673,3.5227609
1008,67,-1,3.6379607,3.5900736,3.1782794
1008,46,-1,4.0398293,3.6436586,3.2848983
1008,66,-1,3.627737,3.5596347,3.3164246
1008,68,-1,2.985804,2.9940445,2.6908648
1008,64,-1,2.9651654,3.1895225,3.1300137
1008,50,-1,3.870815,3.7916186,3.1106403
1008,59,-1,3.6796815,3.786176,3.2456155
1008,56,-1,4.11925,3.7793243,3.5489364
1008,61,-1,3.8438954,3.879787,3.1316364
1009,60,-1,3.6995008,3.6399326,3.454256
1009,41,-1,4.1827602,3.9255269,3.849995
1009,49,-1,4.1015215,3.953787,3.7582138
1009,45,-1,2.7287948,2.7428517,2.6580188
1009,25,-1,3.4993875,3.3144066,3.0764246
1009,48,-1,3.0127249,3.0236373,3.037719
1009,47,-1,3.6909442,3.5447462,3.2727482
1009,43,-1,3.6727245,3.5705166,3.202805
1009,38,-1,3.4095006,3.2510478,3.2426465
1009,32,-1,3.8723066,3.7180793,3.59045
1009,40,-1,3.7935178,3.651265,3.467852
1009,23,-1,3.2237315,2.9972987,3.0507512
1009,30,-1,3.9969196,3.750871,3.5030303
1009,58,-1,3.9992514,3.7068338,3.7516606
1009,33,-1,3.557415,3.2771888,3.4585767
1009,51,-1,3.0234098,3.1432123,2.9940665
1009,52,-1,2.7089608,2.7697928,2.9609673
1009,62,-1,3.53456,3.5214534,3.2695456
1009,54,-1,3.6709166,3.3887603,3.4271154
1009,65,-1,3.9024677,3.6663613,3.4671974
1009,28,-1,3.3756182,3.2866087,3.2594519
1009,39,-1,2.8814142,2.6847694,2.542513
1009,35,-1,3.2068768,3.1830137,2.9765306
1009,29,-1,2.494109,2.5643044,2.753728
1009,69,-1,4.026923,3.7949326,3.6758409
1009,55,-1,3.494739,3.386964,3.464585
1009,24,-1,2.1827726,2.382216,2.7030385
1009,27,-1,2.7050464,2.7466416,2.7915165
1009,37,-1,3.2150898,3.1967611,3.1972268
1009,31,-1,3.444415,3.0428874,3.1022246
1009,36,-1,3.0416086,2.9655402,2.9888291
1009,42,-1,3.7697518,3.620982,3.4927843
1009,26,-1,3.640859,3.3609467,3.4182115
1009,57,-1,3.547622,3.587794,3.5514858
1009,67,-1,3.3404052,3.258735,3.2231064
1009,46,-1,3.8417482,3.447807,3.4132893
1009,66,-1,3.3771348,3.306114,3.395151
1009,68,-1,2.6066258,2.6567872,2.671021
1009,64,-1,2.6364129,2.8695912,3.137472
1009,50,-1,3.5908237,3.5153017,3.1403253
1009,59,-1,3.5140858,3.5808535,3.38599
1009,56,-1,3.7780838,3.4529517,3.5648959
1009,61,-1,3.4774952,3.4936452,3.095427
1010,60,-1,3.821934,3.7092736,3.4573321
1010,41,-1,4.288664,4.007465,3.8219018
1010,49,-1,4.199591,3.9986355,3.7702997
1010,45,-1,3.0193827,2.955452,2.8062136
1010,25,-1,3.8996077,3.6425748,3.3189702
1010,48,-1,3.1211767,3.084368,3.0073435
1010,47,-1,3.828259,3.5903509,3.3001022
1010,43,-1,3.7965686,3.63486,3.1723535
1010,38,-1,3.7132902,3.4781735,3.4051692
1010,32,-1,4.171606,3.9455101,3.7699778
1010,23,-1,3.3575635,3.099505,3.0979018
1010,21,-1,4.0332327,3.7189972,3.4830348
1010,58,-1,4.2095585,3.8657339,3.8291075
1010,33,-1,3.8036354,3.467983,3.5742188
1010,34,-1,3.3083532,3.2886615,3.2033508
1010,51,-1,3.3576376,3.4399588,3.1807358
1010,52,-1,2.940233,2.9247062,3.0378814
1010,62,-1,3.7635593,3.7009053,3.3671772
1010,44,-1,3.1676214,2.9696186,3.1726925
1010,54,-1,3.8887913,3.5576754,3.5304918
1010,53,-1,2.9517307,2.9231505,2.7512777
1010,65,-1,4.2277274,3.9320703,3.6320431
1010,22,-1,2.8843787,3.0052285,2.8606386
1010,39,-1,3.1266012,2.8722396,2.6810112
1010,35,-1,3.2976458,3.2114236,2.9274957
1010,29,-1,2.62785,2.628872,2.7316673
1010,69,-1,4.2244487,3.9807005,3.7552185
1010,55,-1,3.6755428,3.514077,3.5084708
1010,63,-1,4.100146,4.0031085,3.72523
1010,70,-1,3.8064716,3.6735997,3.3843997
1010,24,-1,2.3932722,2.596322,2.8171806
1010,37,-1,3.414331,3.3311243,3.2538683
1010,31,-1,3.6507778,3.1684687,3.1492682
1010,36,-1,3.30868,3.191506,3.1301386
1010,42,-1,4.102699,3.8879652,3.6834996
1010,26,-1,3.789085,3.4655774,3.4104538
1010,57,-1,3.8029377,3.7785676,3.6592157
1010,67,-1,3.60824,3.491132,3.3553348
1010,46,-1,3.9655387,3.5175862,3.4265025
1010,66,-1,3.6035006,3.475168,3.4968023
1010,68,-1,2.9098442,2.8626094,2.8072946
1010,64,-1,2.949225,3.1367183,3.3009183
1010,50,-1,3.7383392,3.5980387,3.1524897
1010,59,-1,3.7541554,3.8050168,3.5396495
1010,56,-1,3.9339979,3.5542405,3.5719202
1010,61,-1,3.784929,3.801808,3.2972126
1011,60,-1,3.40164,3.4494638,3.1405258
1011,41,-1,3.8203113,3.7105398,3.4865932
1011,45,-1,2.514108,2.6308603,2.4045377
1011,25,-1,3.288825,3.2626836,2.866281
1011,48,-1,2.706174,2.8411121,2.7014275
1011,47,-1,3.3851683,3.3487875,2.948025
1011,43,-1,3.320522,3.3327472,2.8221552
1011,38,-1,3.2070107,3.158873,2.993223
1011,32,-1,3.5800388,3.5660594,3.310383
1011,40,-1,3.5454879,3.5023673,3.2090511
1011,23,-1,2.8656,2.7725384,2.6993458
1011,30,-1,3.7789505,3.6750028,3.252859
1011,58,-1,3.7524168,3.5845468,3.4785259
1011,33,-1,3.2670972,3.09903,3.1398025
1011,34,-1,2.8723276,3.013397,2.8525357
1011,51,-1,2.7828515,3.0254292,2.7532368
1011,52,-1,2.4598825,2.6363711,2.7098815
1011,62,-1,3.3242738,3.435637,3.0391893
1011,54,-1,3.382048,3.2175496,3.121595
1011,53,-1,2.3835418,2.5388436,2.2799957
1011,65,-1,3.6036584,3.4858232,3.140145
1011,28,-1,3.0928328,3.0600462,2.9133413
1011,22,-1,2.3358753,2.6734123,2.4567516
1011,39,-1,2.620729,2.5478096,2.2692213
1011,35,-1,2.793624,2.8781185,2.554471
1011,29,-1,2.1844954,2.3724298,2.4076526
1011,69,-1,3.8244178,3.737674,3.443575
1011,55,-1,3.2157056,3.2297578,3.1506038
1011,63,-1,3.6822767,3.758475,3.4195473
1011,70,-1,3.4220228,3.4341524,3.1049151
1011,24,-1,1.8277056,2.1772947,2.3613327
1011,27,-1,2.3594255,2.521018,2.4271288
1011,31,-1,3.0931795,2.82581,2.7120814
1011,36,-1,2.8036242,2.8302746,2.7261841
1011,42,-1,3.545848,3.5146072,3.253101
1011,26,-1,3.3170445,3.1640375,3.0724378
1011,57,-1,3.314376,3.4469872,3.2816563
1011,67,-1,3.0273697,3.0636802,2.8821845
1011,46,-1,3.4562542,3.1787386,3.0170991
1011,66,-1,3.101836,3.1449232,3.0838041
1011,68,-1,2.4225538,2.5994246,2.4196088
1011,64,-1,2.4015431,2.7569737,2.848697
1011,50,-1,3.2647195,3.3249195,2.8014905
1011,59,-1,3.205803,3.4299355,3.0874748
1011,56,-1,3.518568,3.3157148,3.2822902
1011,61,-1,3.2759805,3.4653609,2.8989515
1012,60,-1,3.9148521,4.057734,3.709446
1012,41,-1,4.354118,4.2685466,4.045112
1012,49,-1,4.3582187,4.3845162,4.0873103
1012,25,-1,3.9250448,3.858814,3.476026
1012,48,-1,3.1197438,3.3082957,3.2001083
1012,47,-1,3.9569595,3.9423711,3.5531483
1012,43,-1,3.7624576,3.8342519,3.2816002
1012,38,-1,3.625318,3.6503098,3.5357955
1012,32,-1,4.1364694,4.1343355,3.9398942
1012,23,-1,3.398132,3.3511713,3.3227544
1012,21,-1,4.1315494,4.0998487,3.7404501
1012,58,-1,4.2418213,4.1456075,4.0346117
1012,33,-1,3.8324177,3.735338,3.7824032
1012,34,-1,3.3861835,3.6167538,3.4432826
1012,51,-1,3.2669752,3.5438108,3.2326152
1012,52,-1,2.909325,3.127027,3.1811903
1012,62,-1,3.7918034,3.9445198,3.571734
1012,44,-1,3.0887413,3.1294074,3.2614634
1012,54,-1,3.8851106,3.7733827,3.675547
1012,53,-1,2.81257,3.0152328,2.7927625
1012,65,-1,4.296006,4.2313514,3.8757691
1012,22,-1,2.8616126,3.188783,3.002616
1012,39,-1,3.1562972,3.1478422,2.8984447
1012,35,-1,3.320253,3.451552,3.1323113
1012,29,-1,2.600136,2.836655,2.9155107
1012,69,-1,4.396659,4.3760037,4.1149535
1012,55,-1,3.6848562,3.7533379,3.7039285
1012,63,-1,4.2214313,4.3037934,3.963073
1012,70,-1,3.8785312,3.9540317,3.653064
1012,24,-1,2.5029502,2.927969,3.07649
1012,27,-1,2.8116517,3.0196543,2.9456923
1012,37,-1,3.355177,3.5421596,3.4223123
1012,31,-1,3.560411,3.3739855,3.2859135
1012,36,-1,3.3029132,3.4083633,3.234336
1012,42,-1,4.0722647,4.083292,3.8520873
1012,26,-1,3.8741045,3.8002248,3.7208612
